MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60,3,100.0,855,1,0,3,3,0,0,0,12,2,2,0,5,6,6,69,18,1,1,12,13,2,285,3,2,1,3,4,4,5,448,6,0,287,202,1,4,1,5,374,289,0,719,0,0,2,1,4,1,2,6,6,1,3,2,54,1,1,189,5,5,2,0,59,0,0,56,0,0,0,0,0,5,3,8,4
120,4,32.0,84,1,0,3,3,0,2,0,11,2,2,4,2,6,5,99,48,3,1,12,13,2,256,3,2,2,1,2,4,3,1201,6,0,9,424,1,0,1,5,470,0,0,298,1,0,2,0,2,1,3,3,6,0,0,2,84,1,2,105,5,5,2,0,154,0,0,0,0,0,0,0,0,2,0,8,4
20,3,78.0,571,1,0,3,3,0,4,0,21,2,2,0,2,8,5,108,57,1,1,12,13,4,265,3,4,2,3,4,4,3,33,6,0,731,583,1,0,1,5,583,0,0,438,0,0,2,0,3,1,2,4,6,1,3,2,93,2,3,345,5,5,2,78,83,0,0,0,0,0,0,0,0,9,2,8,4
20,3,80.0,391,1,0,0,3,0,4,0,12,2,2,0,2,5,5,61,10,1,1,8,8,1,33,3,4,1,4,4,4,6,0,6,0,614,318,1,2,1,5,286,0,0,139,0,0,1,1,3,1,3,4,6,0,0,6,60,3,2,150,5,5,2,30,0,0,0,0,0,0,0,0,0,6,1,0,4
80,3,0.0,342,1,0,0,3,0,4,0,8,2,2,0,7,7,5,96,46,1,1,6,6,2,6,3,4,2,3,4,4,6,0,6,0,240,9,1,2,1,5,100,129,0,379,0,0,2,1,3,1,3,5,6,1,5,4,81,1,2,101,5,5,2,59,59,0,0,0,0,0,0,3,10,4,3,8,4
60,3,121.0,974,1,0,3,3,0,0,0,15,2,2,0,5,8,5,92,42,3,1,6,6,2,184,2,4,1,3,4,4,6,0,6,0,677,457,1,0,1,5,451,343,0,783,0,0,2,1,4,1,2,7,6,1,5,2,77,3,2,151,5,5,2,66,68,0,0,0,0,0,0,0,0,3,0,8,4
60,3,122.0,767,1,0,1,3,0,4,0,8,2,2,0,5,6,5,106,55,1,1,12,13,3,0,2,4,2,3,4,1,6,0,6,0,424,75,1,0,1,5,38,247,0,436,0,0,2,1,3,1,2,4,6,1,3,4,91,1,2,101,5,5,2,46,26,0,0,0,0,0,0,0,0,2,3,8,4
160,1,40.0,60,1,2,3,3,0,0,0,21,2,2,4,5,6,5,110,59,1,1,12,13,4,40,2,4,2,3,4,1,6,0,6,0,388,46,1,0,1,5,20,104,0,235,0,0,2,1,2,1,2,2,6,0,0,6,95,2,2,205,5,5,2,0,168,0,0,0,0,0,0,0,0,5,3,6,5
50,0,105.0,330,1,0,0,3,0,0,0,9,1,1,0,0,3,2,19,32,3,1,9,10,3,0,1,1,1,4,1,4,6,0,6,0,598,286,1,4,0,5,250,0,19,416,0,0,1,0,2,1,1,4,6,0,0,0,113,0,0,0,0,0,0,0,0,59,0,0,0,0,3,0,0,9,3,3,0
20,3,60.0,285,1,0,3,3,0,4,0,5,2,2,0,2,4,5,95,45,1,1,12,13,3,0,3,4,2,3,4,4,3,588,6,0,251,268,1,0,1,5,232,0,0,106,1,0,1,0,3,1,3,3,6,0,0,0,123,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,8,4
20,3,60.0,202,1,0,3,3,0,4,0,12,2,2,0,2,4,5,51,0,1,1,3,14,3,0,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,1,266,0,0,125,0,0,1,0,2,1,3,2,6,0,0,6,36,3,2,115,5,5,2,0,19,0,0,0,0,0,0,0,0,6,0,8,4
20,3,85.0,337,1,0,3,3,0,4,0,12,2,2,0,2,5,3,62,11,3,1,6,6,1,131,3,4,1,4,4,4,5,600,6,0,398,423,1,4,1,5,409,0,0,243,0,0,1,0,2,1,3,4,6,0,0,2,47,3,2,166,5,5,2,0,0,0,0,0,0,0,2,0,0,11,0,8,0
30,3,80.0,874,1,1,0,1,0,4,0,6,2,2,0,2,5,7,25,56,1,1,13,14,3,0,3,2,0,3,4,4,1,713,6,0,82,192,1,0,1,5,211,0,0,92,1,0,1,0,2,1,3,3,6,0,0,6,9,3,2,125,5,5,2,0,0,12,0,0,0,0,0,0,0,7,3,8,4
190,0,60.0,202,1,0,3,3,0,0,0,17,2,2,1,4,6,6,14,48,3,1,8,8,3,0,3,4,0,4,1,3,5,1046,6,0,86,409,2,0,0,5,425,312,0,759,0,1,2,0,4,2,3,7,6,1,3,6,0,3,2,187,5,5,2,0,0,0,0,8,0,0,0,0,0,10,1,8,4
60,3,69.0,458,1,0,0,3,0,4,0,5,2,2,0,5,6,5,98,47,1,1,12,13,3,0,3,2,2,3,4,4,3,648,6,0,94,160,1,0,1,5,167,250,0,570,1,0,2,1,3,1,2,5,6,0,0,2,83,2,2,308,5,5,2,0,134,0,0,0,0,0,0,0,0,4,1,8,4
60,3,0.0,513,1,0,1,3,0,0,0,8,2,2,0,5,6,8,94,43,1,1,12,13,2,35,0,2,2,3,2,4,1,310,6,0,230,73,1,2,1,5,36,199,0,375,0,0,2,1,3,1,3,4,6,1,5,4,79,1,2,115,5,5,2,146,51,0,0,0,0,0,0,3,5,3,3,8,4
20,3,78.0,580,1,0,0,3,0,4,0,5,2,2,0,2,7,5,100,49,1,1,12,13,2,121,2,4,2,3,4,1,1,1162,6,0,271,597,1,0,1,5,598,0,0,455,0,0,2,0,3,1,2,4,6,0,0,2,85,2,2,158,5,5,2,89,19,0,0,0,0,0,0,0,0,7,0,8,4
20,3,73.0,662,1,0,3,1,0,4,0,7,2,2,0,2,4,5,66,15,3,1,6,6,2,22,3,4,1,4,4,4,5,520,6,0,281,244,1,4,1,2,207,0,0,91,1,0,1,0,3,1,3,4,6,0,0,2,51,1,1,125,5,5,1,59,0,0,0,0,0,0,0,0,0,4,1,8,4
30,3,85.0,624,1,0,3,3,0,0,0,7,2,2,0,2,5,5,24,0,1,1,13,14,3,0,3,4,0,4,4,4,1,108,6,0,216,13,1,1,0,5,121,0,0,40,0,0,1,0,2,1,3,3,6,0,0,3,8,3,1,81,2,5,2,0,0,23,0,0,0,0,0,3,3,4,4,0,0
20,3,77.0,457,1,0,0,3,0,4,0,12,2,2,0,2,4,5,60,9,1,1,9,10,3,0,3,4,1,4,4,4,1,569,6,0,238,235,1,1,1,5,403,0,0,236,1,0,1,1,3,1,3,4,6,0,0,0,117,0,0,0,0,0,2,216,0,0,0,0,0,0,0,3,3,0,4,8,4
20,3,0.0,621,1,0,0,3,0,4,0,14,2,2,0,2,6,7,78,51,1,1,9,10,2,9,3,4,2,4,4,3,1,1200,6,0,258,606,1,2,1,5,604,0,0,466,1,0,2,0,3,1,2,4,6,2,5,2,63,2,2,166,5,5,2,97,56,0,0,0,0,0,0,0,0,1,4,8,4
60,3,77.0,440,1,0,3,3,0,4,0,20,2,2,0,5,6,5,86,35,1,1,6,6,2,214,2,4,1,3,4,4,6,0,6,0,462,110,1,4,1,5,222,179,0,545,0,0,2,1,3,1,2,5,6,1,5,2,71,1,2,162,5,5,2,118,34,0,0,0,0,0,0,0,0,5,4,8,4
90,3,64.0,183,1,0,3,0,0,4,0,20,2,2,2,2,5,5,80,29,1,1,6,6,3,0,3,1,3,0,0,0,0,0,0,0,0,0,1,4,1,5,567,0,0,420,0,0,2,0,4,2,3,6,6,0,0,2,65,3,2,109,5,5,2,0,0,0,0,0,0,0,0,0,0,5,3,8,2
20,3,94.0,597,1,0,0,3,0,0,0,5,2,2,0,2,7,5,110,59,1,1,12,13,3,0,3,4,2,3,4,4,6,0,6,0,661,419,1,0,1,5,404,0,0,237,0,0,2,0,3,1,2,4,6,0,0,2,95,2,3,335,5,5,2,0,25,0,0,0,0,0,0,0,0,4,4,8,4
50,4,0.0,250,1,0,3,3,0,0,0,9,2,2,0,0,7,4,35,0,1,1,11,12,2,289,3,1,2,4,4,4,4,224,6,0,512,300,1,0,1,2,404,96,0,585,0,0,1,1,4,1,3,5,6,2,5,6,37,3,1,19,5,5,2,0,0,0,0,39,0,0,0,0,0,5,1,8,4
60,1,75.0,464,1,0,3,3,0,4,0,21,2,2,0,5,8,5,104,54,3,1,12,13,2,309,2,4,2,1,4,4,6,0,6,0,610,307,1,0,1,5,275,283,0,668,0,0,2,1,3,1,2,7,6,1,3,2,89,2,2,288,5,5,2,74,33,0,0,0,0,0,0,0,0,7,2,8,4
30,4,60.0,651,1,1,3,3,0,4,0,17,2,2,0,2,4,7,4,45,4,1,12,13,3,0,3,4,0,2,4,4,6,0,6,0,403,56,1,2,1,5,270,0,0,128,0,0,1,0,2,1,3,4,6,0,0,6,40,3,1,33,2,2,0,0,0,0,0,0,0,0,0,3,4,7,1,8,4
20,4,50.0,135,1,0,3,3,0,4,0,17,2,2,0,2,5,5,49,0,1,1,12,13,3,0,3,4,1,4,4,4,1,104,2,32,332,134,1,0,1,5,89,0,0,27,0,0,1,0,2,1,3,3,6,0,0,6,34,3,1,23,5,5,2,0,0,0,0,0,0,0,0,0,0,3,2,8,5
50,4,85.0,337,1,0,3,3,0,0,0,9,0,2,0,0,5,7,23,55,1,1,5,5,3,0,3,4,1,4,4,4,6,0,6,0,494,137,2,4,0,2,237,58,0,409,0,0,2,0,3,1,1,5,6,0,0,0,100,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,7,1,8,4
20,3,105.0,749,1,0,0,3,0,4,0,14,2,2,0,2,6,6,78,27,3,1,9,10,2,269,3,4,1,3,4,4,2,705,6,0,640,669,1,0,1,5,691,0,0,596,0,0,2,0,3,1,3,5,6,1,5,2,63,2,2,219,5,5,2,0,103,0,0,0,0,0,3,0,0,0,4,0,4
50,3,75.0,484,1,0,3,3,0,4,0,7,2,2,0,0,6,4,55,22,1,1,13,14,3,0,3,4,1,4,1,4,5,444,6,0,354,272,1,2,1,5,395,115,0,603,0,0,2,0,4,1,3,5,6,0,0,2,40,3,1,65,5,5,2,110,0,0,0,0,0,0,0,0,0,9,0,8,4
80,3,0.0,249,1,0,0,3,0,4,0,8,2,2,0,7,7,5,101,50,1,1,12,13,3,0,3,4,2,3,4,4,3,250,6,0,63,9,1,0,1,5,81,123,0,355,0,0,2,1,3,1,3,5,6,1,5,4,86,1,2,101,5,5,2,108,0,0,0,0,0,0,0,0,0,3,4,8,4
60,3,77.0,537,1,0,3,3,0,4,0,5,2,2,0,5,7,5,108,57,1,1,12,13,4,144,2,4,2,1,4,1,3,984,6,0,165,442,1,0,1,5,439,401,0,824,1,0,2,1,4,1,0,8,6,1,3,4,93,1,3,359,5,5,2,59,145,0,0,32,0,0,0,0,0,9,1,6,5
20,3,0.0,1025,1,0,3,0,0,0,0,6,2,2,0,2,6,5,54,3,3,1,13,14,2,122,3,2,1,3,4,3,1,35,5,130,549,662,1,4,1,5,740,0,0,749,1,0,2,0,3,1,2,5,6,2,3,3,39,3,2,139,5,5,2,96,101,77,0,0,0,0,3,0,0,9,1,0,0
70,3,61.0,208,1,0,0,3,0,4,1,6,2,2,0,5,6,8,46,52,2,1,13,14,3,0,3,4,1,4,4,4,1,774,4,28,41,294,1,0,1,5,518,253,0,762,1,0,2,1,3,1,2,7,6,1,5,6,31,3,1,3,5,5,2,142,0,0,0,0,0,0,3,0,0,6,1,8,4
160,1,34.0,43,1,2,3,3,0,0,0,21,2,2,4,5,6,5,100,49,1,1,8,8,2,323,3,4,2,3,4,4,3,419,6,0,188,103,1,2,1,5,56,164,0,369,0,0,2,1,2,1,3,3,6,1,2,6,85,3,2,133,5,5,2,0,21,0,0,0,0,0,0,0,0,5,1,8,4
20,3,0.0,739,1,0,3,3,0,4,0,19,2,2,0,2,5,5,63,12,1,1,13,14,2,70,3,4,1,4,4,4,4,170,2,117,147,334,1,4,1,5,306,0,0,153,0,1,1,0,3,1,3,4,6,1,4,2,48,3,1,43,5,5,2,0,10,54,0,0,0,0,0,0,0,8,3,8,4
20,3,74.0,344,1,0,3,3,0,0,0,7,2,2,0,2,5,5,107,57,1,1,12,13,3,0,3,4,2,3,4,4,6,0,6,0,637,357,1,2,1,5,330,0,0,178,0,0,1,1,2,1,3,3,6,0,0,2,93,3,2,123,5,5,2,32,52,0,0,0,0,0,0,0,0,3,1,6,5
60,3,90.0,812,1,0,3,3,0,0,0,20,2,2,0,5,7,5,91,40,3,1,9,10,3,0,3,4,2,3,4,3,3,1470,6,0,114,628,1,2,1,5,647,408,0,848,1,0,3,0,5,1,2,9,6,2,5,2,76,3,3,249,5,5,2,225,0,0,0,0,0,0,0,0,0,4,4,8,4
60,3,65.0,328,1,0,3,3,0,4,0,5,2,2,0,5,6,5,106,56,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,452,102,1,0,1,5,55,163,0,368,0,0,2,1,3,1,2,6,6,1,3,2,91,1,2,95,5,5,2,0,14,0,0,0,0,0,0,0,0,6,0,6,5
80,3,0.0,1028,1,0,0,2,0,1,2,4,2,2,0,7,6,5,70,19,0,3,9,10,3,0,3,4,1,4,4,2,1,938,6,0,0,226,1,0,1,5,230,0,0,105,1,0,1,0,1,1,3,2,6,2,5,2,55,3,2,214,5,5,2,0,110,0,3,0,0,0,0,0,0,9,0,8,4
50,4,50.0,137,1,0,3,3,0,4,0,9,2,2,0,0,4,5,42,0,1,1,0,0,3,0,3,4,2,4,4,4,6,0,6,0,455,105,1,2,1,5,79,20,0,176,0,0,1,0,3,1,3,2,6,0,0,6,65,3,1,30,5,5,1,0,0,52,0,0,0,0,3,0,0,5,1,8,4
20,3,75.0,474,1,0,3,3,0,0,0,12,2,2,0,2,6,7,59,8,3,1,8,8,2,82,3,2,1,4,4,4,2,570,6,0,329,327,1,2,1,5,298,0,0,148,0,0,1,0,3,1,3,3,6,0,0,2,44,3,1,43,5,5,2,0,0,0,0,16,0,0,0,0,0,5,2,8,4
120,3,55.0,265,1,0,3,3,0,4,0,20,2,2,4,2,6,5,94,43,1,1,9,10,3,0,2,4,2,3,4,4,3,300,6,0,547,400,1,0,1,5,384,0,0,220,0,0,2,0,2,1,2,3,6,0,0,2,79,2,2,207,5,5,2,0,51,0,0,0,0,0,0,0,0,2,2,8,4
20,3,48.0,995,1,0,0,3,0,1,0,14,2,2,0,2,6,5,80,48,1,1,6,6,3,0,3,2,1,3,1,4,6,0,6,0,694,492,1,4,1,5,597,0,0,454,0,0,2,0,3,1,3,5,6,1,5,2,65,3,2,128,5,5,2,118,0,0,0,0,0,0,0,0,0,0,3,8,4
190,4,60.0,164,1,0,3,3,0,4,0,9,2,2,1,0,6,8,38,32,1,1,13,14,3,0,3,1,1,4,4,1,3,490,6,0,6,21,1,2,0,5,6,0,8,17,1,0,1,0,2,1,3,3,6,0,0,0,125,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,8,4
120,3,0.0,94,1,0,0,3,0,4,0,13,2,2,4,2,6,5,77,26,1,1,9,10,3,0,3,4,1,3,4,4,1,120,6,0,571,325,1,4,1,5,205,0,0,90,0,0,2,0,2,1,3,3,6,1,5,2,63,2,2,133,5,5,2,0,157,0,0,0,0,0,0,0,0,1,1,8,4
45,4,55.0,77,1,0,0,0,0,4,0,17,1,2,0,1,5,7,34,0,1,1,14,14,3,0,3,2,0,4,4,4,4,116,6,0,358,70,1,0,1,5,123,0,0,42,0,0,1,0,3,1,3,3,6,1,5,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,4
60,3,69.0,235,1,0,3,3,0,4,0,12,4,2,0,5,6,5,67,16,1,1,12,13,2,175,3,4,1,4,4,4,2,512,6,0,71,66,1,4,1,5,28,140,0,307,0,0,1,1,3,1,3,4,6,1,2,2,52,2,2,142,5,5,2,116,91,0,0,0,0,0,0,0,0,6,0,8,4
20,3,69.0,405,1,0,3,3,0,4,0,12,2,2,0,2,5,7,59,41,1,1,9,10,2,45,3,4,1,4,4,4,5,567,2,1,261,283,1,4,1,1,275,0,0,132,0,1,1,1,3,1,0,4,6,0,0,1,84,2,2,339,5,5,2,0,66,0,9,0,0,0,4,0,0,6,0,8,0
60,3,88.0,921,1,0,3,3,0,0,0,12,2,2,0,5,7,6,67,16,1,1,8,8,2,204,3,4,1,4,4,4,5,445,6,0,308,216,1,0,1,5,395,285,0,724,0,0,2,1,4,1,2,6,6,2,3,2,52,1,2,172,5,5,2,49,54,0,0,0,0,0,1,0,0,4,0,8,4
60,3,0.0,800,1,0,0,3,0,0,0,8,2,2,0,5,6,5,101,50,1,1,12,13,2,16,2,4,2,3,4,4,3,695,6,0,178,270,1,0,1,5,255,313,0,688,1,0,2,1,3,1,2,5,6,1,5,4,86,2,2,95,5,5,2,2,36,0,0,0,0,0,0,0,0,6,3,8,4
20,3,75.0,216,1,0,3,3,0,0,0,12,2,2,0,2,5,6,60,52,1,1,8,8,3,0,3,4,1,4,4,4,5,405,6,0,411,316,1,2,1,5,465,0,0,294,1,0,1,0,3,1,2,5,6,0,0,6,60,3,2,274,5,5,2,0,0,0,0,0,0,0,0,0,0,6,1,8,4
20,3,0.0,167,1,0,0,3,0,4,0,23,2,2,0,2,8,5,102,52,1,1,12,13,2,83,2,4,2,1,4,4,3,1005,6,0,154,444,1,0,1,5,447,0,0,277,1,0,2,0,2,1,2,4,6,0,0,2,87,1,2,157,5,5,2,118,15,0,0,0,0,0,0,0,0,5,3,8,4
20,3,78.0,587,1,0,0,3,0,4,0,19,2,2,0,2,5,6,69,43,1,1,9,10,3,0,3,4,1,4,4,4,5,570,6,0,542,538,1,2,1,5,661,0,0,540,0,0,2,1,3,1,3,5,2,1,5,2,54,2,2,133,5,5,2,0,81,71,0,0,0,0,3,0,0,6,0,8,4
20,3,80.0,596,1,0,3,3,0,4,0,14,2,2,0,2,7,6,71,20,3,1,9,10,2,188,3,4,2,4,4,4,6,0,6,0,682,466,1,2,1,5,638,0,0,510,0,0,2,0,3,1,3,5,6,1,3,2,56,3,2,207,5,5,2,45,0,0,0,0,0,0,3,0,0,4,2,8,4
20,3,0.0,588,1,0,0,3,0,0,0,12,2,2,0,2,5,5,68,17,1,1,8,8,2,128,3,4,1,4,4,4,2,695,6,0,333,409,1,4,1,5,393,0,0,227,0,0,2,0,3,1,3,3,6,1,2,2,53,2,1,60,5,5,2,0,93,0,0,0,0,0,0,0,0,6,1,8,4
90,3,82.0,677,1,0,3,3,0,4,0,11,2,2,2,2,7,5,89,39,1,1,12,13,2,36,3,4,1,4,4,4,6,0,6,0,770,679,1,2,1,5,706,0,0,647,0,0,3,0,5,2,3,7,6,0,0,1,75,3,3,347,5,5,2,0,0,0,0,0,0,0,0,0,0,6,0,8,3
60,3,73.0,418,1,0,0,3,0,4,0,5,2,2,0,5,8,5,100,50,1,1,12,13,2,209,2,4,2,3,4,3,3,668,6,0,207,279,1,0,1,5,243,230,0,602,0,0,2,1,3,1,2,5,6,2,5,2,85,1,3,291,5,5,2,142,90,0,0,0,0,0,1,0,0,11,2,8,4
60,3,65.0,957,1,0,0,3,0,4,0,5,2,2,0,5,6,5,98,47,1,1,12,13,3,0,3,4,2,3,4,4,3,821,6,0,43,220,1,0,1,5,184,223,0,560,1,0,2,1,3,1,2,5,6,0,0,2,83,2,2,156,5,5,2,176,83,0,0,0,0,0,3,0,0,7,3,8,4
20,3,70.0,611,1,0,3,3,0,2,0,12,2,2,0,2,4,5,72,21,1,1,6,6,3,0,3,4,1,4,4,4,1,432,6,0,277,185,1,4,1,5,139,0,0,50,0,0,1,0,3,1,3,3,6,1,4,0,173,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,4,4
20,3,78.0,743,1,0,3,3,0,4,0,5,2,2,0,2,7,5,106,55,1,1,12,13,3,0,2,4,2,3,4,1,3,1300,6,0,278,650,1,0,1,5,666,0,0,547,1,0,2,0,3,1,2,5,6,0,0,2,91,1,2,291,5,5,2,91,14,0,0,0,0,0,0,0,0,0,0,8,4
50,3,71.0,338,1,0,3,3,0,0,0,12,0,2,0,0,5,4,53,2,1,1,3,14,3,0,3,1,1,4,4,4,5,507,6,0,252,207,1,1,1,5,171,48,0,331,0,0,2,0,4,1,3,4,6,0,0,6,86,3,2,327,5,5,2,0,0,0,0,0,0,0,3,0,0,5,4,8,4
20,3,78.0,587,1,0,0,3,0,4,0,5,2,2,0,2,7,5,100,49,1,1,12,13,2,121,2,4,2,3,4,2,3,679,6,0,507,556,1,0,1,5,549,0,0,397,1,0,2,0,3,1,2,4,6,0,0,2,85,2,2,241,5,5,2,78,19,0,0,0,0,0,0,0,0,5,3,8,4
90,4,70.0,422,1,0,3,3,0,4,0,19,5,2,2,2,5,5,64,13,1,1,6,6,2,214,3,4,1,4,4,4,5,1332,6,0,246,648,1,4,1,5,664,0,0,544,1,0,2,0,6,2,3,8,6,0,0,6,49,3,2,185,5,5,2,0,0,0,0,0,0,0,0,0,0,10,0,4,0
160,4,24.0,26,1,0,3,3,0,4,0,7,2,2,3,5,6,5,105,56,1,1,12,13,4,23,2,4,2,3,4,4,6,0,6,0,578,252,1,0,1,5,216,169,0,530,0,0,2,0,3,1,2,5,0,0,0,6,90,3,2,90,5,5,2,0,28,0,0,0,0,0,0,0,0,3,0,8,4
30,4,51.0,138,1,0,3,3,0,0,0,3,2,2,0,2,5,7,35,43,1,1,13,14,3,0,3,4,0,4,4,4,2,209,6,0,327,94,1,4,1,1,145,0,0,55,1,0,1,0,2,1,3,3,6,0,0,6,19,3,1,3,2,5,2,15,0,0,0,0,0,0,0,0,0,10,3,8,4
60,3,0.0,482,1,0,0,3,0,1,0,8,2,2,0,5,7,5,102,51,1,1,12,13,2,119,2,4,2,3,4,4,6,0,6,0,541,197,1,0,1,5,151,353,0,684,0,0,2,1,3,1,2,6,6,1,3,4,87,1,2,127,5,5,2,78,36,0,0,0,0,0,0,0,0,4,4,8,4
20,3,63.0,227,1,0,3,3,0,4,0,20,2,2,0,2,7,5,105,55,1,1,12,13,2,73,3,4,2,3,4,4,3,680,6,0,250,327,1,0,1,5,298,0,0,148,1,0,1,0,3,1,2,4,6,0,0,0,174,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,8,4
50,4,0.0,145,1,0,3,3,0,4,0,3,2,2,0,0,5,4,39,0,1,1,8,8,3,0,3,4,0,3,4,4,6,0,6,0,546,202,1,2,1,1,160,37,0,304,0,0,1,0,3,1,3,5,6,0,0,6,24,3,1,19,2,5,2,125,96,0,0,0,0,0,0,0,0,3,0,8,4
20,3,120.0,589,1,0,3,3,0,0,0,5,2,2,0,2,5,6,76,25,1,1,6,6,3,0,3,4,1,4,4,1,2,716,6,0,148,251,1,4,1,5,215,0,0,95,0,0,1,1,3,1,3,3,6,0,0,2,61,3,2,133,5,5,2,0,0,0,0,0,0,0,3,0,0,0,1,8,4
20,3,107.0,908,1,0,3,3,0,4,0,16,2,2,0,2,8,5,108,58,3,1,12,13,4,253,2,4,2,1,4,2,3,1400,6,0,188,642,1,0,1,5,654,0,0,531,1,0,2,0,2,1,2,4,6,1,3,2,93,2,3,398,5,5,2,0,86,0,0,0,0,0,0,0,0,0,2,6,5
60,3,0.0,946,1,0,0,3,0,1,0,14,2,2,0,5,6,5,72,21,1,1,6,6,2,165,3,4,1,4,4,4,5,416,6,0,257,161,1,2,1,5,310,260,0,669,0,0,2,1,4,1,3,6,6,1,3,2,57,2,2,177,5,5,2,0,54,0,0,0,0,0,2,0,0,5,0,8,4
20,3,0.0,881,1,0,3,3,0,4,0,4,2,2,0,2,6,7,61,25,0,1,3,10,3,0,3,4,1,3,4,2,2,429,1,139,34,603,1,2,1,5,421,0,0,254,1,0,1,0,1,1,3,2,6,1,3,2,46,2,2,230,5,5,2,240,0,0,0,0,0,0,0,0,0,2,2,8,4
30,4,84.0,711,1,0,3,3,0,0,0,17,2,2,0,2,6,5,27,0,1,1,13,14,3,0,3,4,0,4,4,4,6,0,6,0,656,401,1,4,1,1,385,0,0,221,0,0,1,0,4,1,3,5,6,0,0,6,11,3,1,58,2,2,2,0,0,94,0,0,0,0,0,0,0,2,0,8,3
50,3,60.0,498,1,0,3,3,0,0,0,7,0,2,0,0,6,5,28,0,1,1,13,14,3,0,3,4,0,4,4,4,6,0,6,0,367,37,3,1,0,2,13,61,0,156,0,0,1,0,2,1,3,3,6,0,0,0,127,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,3,2,8,4
20,3,60.0,202,1,0,3,3,0,4,0,12,2,2,0,2,5,7,51,0,3,1,13,14,3,0,3,4,1,0,0,0,0,0,0,0,0,0,1,4,1,2,266,0,0,125,0,0,1,0,2,1,3,3,6,0,0,6,36,3,2,275,5,5,2,0,0,0,0,0,0,0,0,0,0,5,0,8,4
60,3,92.0,776,1,0,3,3,0,0,0,23,2,2,0,5,8,5,110,60,1,1,12,13,2,44,2,4,2,1,4,4,6,0,6,0,482,126,1,0,1,5,81,365,0,652,0,0,2,1,4,1,0,6,6,1,3,4,95,1,3,305,5,5,2,0,62,0,0,0,0,0,0,0,0,4,4,6,5
60,1,100.0,832,1,0,3,3,0,0,0,21,2,2,0,5,7,5,105,55,1,1,12,13,3,0,2,4,2,3,4,4,3,222,6,0,478,269,1,0,1,5,233,288,0,640,0,0,2,1,3,1,2,6,6,1,3,2,90,2,2,304,5,5,2,0,116,0,0,0,0,0,2,0,0,4,4,8,4
60,3,134.0,1018,1,0,0,1,0,0,0,8,2,2,0,5,7,5,106,56,1,1,12,13,2,261,2,4,2,3,4,3,3,57,6,0,687,508,1,0,1,5,498,326,0,789,1,0,2,1,4,1,2,7,6,1,3,2,92,2,2,240,5,5,2,153,112,0,8,0,0,0,0,0,0,2,0,6,5
20,3,0.0,682,1,0,0,3,0,1,0,24,2,2,0,2,6,6,85,34,1,1,9,10,3,0,3,4,2,3,4,4,2,660,6,0,367,421,1,4,1,5,407,0,0,241,0,0,2,0,3,1,3,4,6,0,0,2,70,3,2,196,5,5,2,0,0,0,0,0,0,0,0,0,0,5,2,8,4
60,3,110.0,895,1,0,0,3,0,4,0,16,2,2,0,5,9,5,104,54,1,1,12,13,2,301,2,4,2,1,4,1,3,1016,6,0,358,589,1,0,1,5,588,333,0,823,1,0,2,1,3,1,0,8,6,2,3,4,89,1,3,330,5,5,2,235,0,0,0,0,0,0,0,0,0,2,2,8,4
20,3,95.0,795,1,0,3,3,0,0,0,16,2,2,0,2,7,5,106,55,1,1,12,13,2,148,2,4,2,3,4,3,2,1201,6,0,209,576,1,0,1,5,570,0,0,424,0,0,2,0,3,1,2,5,6,1,3,2,91,2,2,209,5,5,2,0,58,0,0,0,0,0,0,0,0,4,4,6,5
45,3,55.0,115,1,0,3,3,0,4,0,17,2,2,0,1,4,6,57,6,1,1,8,8,3,0,3,4,1,4,4,4,6,0,6,0,540,195,1,0,1,5,150,0,0,56,0,0,1,0,1,1,3,2,6,0,0,0,133,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,1,8,4
